,,LR,GBT,DClf
roc_auc,83,0.72755,0.81196,0.48549
roc_auc,84,0.72455,0.82764,0.5167
roc_auc,85,0.76374,0.83511,0.5118
roc_auc,86,0.73549,0.83825,0.51183
roc_auc,87,0.64969,0.79102,0.4879
roc_auc,88,0.73362,0.84109,0.48742
roc_auc,89,0.7219,0.81458,0.51754
roc_auc,90,0.72339,0.83662,0.48148
roc_auc,91,0.73424,0.80303,0.49124
roc_auc,92,0.71186,0.81599,0.4911
roc_auc,93,0.69694,0.79812,0.50369
roc_auc,94,0.74934,0.87319,0.48211
roc_auc,95,0.7551,0.83205,0.50307
roc_auc,96,0.70563,0.83202,0.46289
roc_auc,97,0.68147,0.78991,0.51513
roc_auc,98,0.76104,0.86327,0.48389
roc_auc,99,0.70905,0.82876,0.49042
roc_auc,100,0.74343,0.81715,0.51162
roc_auc,101,0.71742,0.84008,0.47789
roc_auc,102,0.73435,0.85015,0.50704
roc_auc,103,0.69277,0.8102,0.51796
roc_auc,104,0.70657,0.81268,0.49558
roc_auc,105,0.73974,0.85069,0.47909
roc_auc,106,0.7468,0.82941,0.50494
roc_auc,107,0.7434,0.81858,0.47552
roc_auc,108,0.75715,0.85961,0.50106
roc_auc,109,0.72364,0.83694,0.4908
roc_auc,110,0.6983,0.79183,0.50282
roc_auc,111,0.72239,0.81915,0.4925
roc_auc,112,0.73147,0.80466,0.48616
roc_auc,113,0.76188,0.83565,0.47818
roc_auc,114,0.71104,0.84706,0.49232
roc_auc,115,0.73647,0.81962,0.52426
roc_auc,116,0.754,0.83607,0.49772
roc_auc,117,0.70164,0.81483,0.5518
roc_auc,118,0.74227,0.81565,0.47789
roc_auc,119,0.71076,0.84027,0.49463
