,,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
roc_auc,53,0.56772,0.75262,0.88896,0.95011,0.95302,0.95106,0.94622,0.95038,0.95196,0.94595,0.9475
roc_auc,54,0.57031,0.77876,0.92149,0.94169,0.9457,0.95779,0.95953,0.94954,0.94587,0.94964,0.95197
roc_auc,55,0.59595,0.7745,0.90999,0.94297,0.9402,0.94979,0.95383,0.949,0.95083,0.94711,0.95343
roc_auc,56,0.57325,0.77318,0.87946,0.95151,0.96911,0.966,0.96382,0.96716,0.96447,0.96377,0.96269
roc_auc,57,0.55256,0.73998,0.88733,0.92481,0.91661,0.91824,0.91814,0.91889,0.91894,0.91721,0.91395
roc_auc,58,0.57836,0.76949,0.92496,0.95913,0.96533,0.96191,0.96087,0.95913,0.96169,0.9601,0.96094
roc_auc,59,0.61497,0.78002,0.90483,0.94406,0.95073,0.96171,0.95908,0.95874,0.95688,0.95737,0.96538
roc_auc,60,0.60555,0.72268,0.89676,0.93095,0.94387,0.9394,0.93802,0.93805,0.94632,0.94309,0.94549
roc_auc,61,0.54181,0.77014,0.8853,0.9573,0.94422,0.9399,0.93647,0.93918,0.93614,0.93506,0.93945
roc_auc,62,0.5576,0.76107,0.91581,0.94292,0.9518,0.95257,0.95656,0.95616,0.95948,0.95561,0.95841
roc_auc,63,0.6366,0.84607,0.90478,0.90991,0.90166,0.91485,0.92208,0.91715,0.92099,0.91896,0.92188
roc_auc,64,0.60998,0.75202,0.85459,0.91511,0.93805,0.94657,0.94705,0.93145,0.94136,0.93509,0.93496
roc_auc,65,0.54809,0.75214,0.93138,0.96671,0.97097,0.97706,0.98085,0.97643,0.98077,0.98152,0.97967
roc_auc,66,0.62222,0.78488,0.8857,0.94808,0.93963,0.93554,0.93492,0.92558,0.93363,0.92902,0.93155
roc_auc,67,0.55947,0.77648,0.91024,0.93717,0.94275,0.94027,0.94944,0.94092,0.94798,0.94441,0.94377
roc_auc,68,0.60472,0.771,0.9303,0.95352,0.94259,0.95324,0.95628,0.95535,0.96229,0.956,0.95838
roc_auc,69,0.58744,0.72925,0.8843,0.95623,0.95427,0.95718,0.95392,0.9566,0.95166,0.94424,0.956
roc_auc,70,0.55135,0.75864,0.90052,0.92553,0.93306,0.93257,0.93705,0.9425,0.93735,0.93368,0.93175
roc_auc,71,0.59188,0.77029,0.90188,0.95722,0.95765,0.96669,0.9657,0.96575,0.96458,0.96649,0.96429
roc_auc,72,0.54503,0.7703,0.92368,0.95861,0.96701,0.97189,0.97741,0.97764,0.97912,0.97633,0.97806
roc_auc,73,0.59337,0.76621,0.88023,0.93855,0.93303,0.93281,0.92797,0.92361,0.92371,0.92626,0.92045
roc_auc,74,0.57383,0.70615,0.86055,0.91378,0.91794,0.91802,0.92059,0.91366,0.92017,0.91499,0.91844
roc_auc,75,0.61284,0.76914,0.90796,0.94238,0.94347,0.94411,0.94823,0.95093,0.94939,0.94731,0.94555
roc_auc,76,0.59017,0.78251,0.90714,0.95384,0.96059,0.95302,0.95224,0.94637,0.94657,0.93875,0.93514
roc_auc,77,0.55086,0.73625,0.88003,0.93308,0.93564,0.94607,0.95337,0.94928,0.95083,0.94359,0.95312
roc_auc,78,0.53724,0.74986,0.8856,0.94553,0.94612,0.95534,0.95638,0.9515,0.95559,0.95529,0.95799
roc_auc,79,0.63255,0.79353,0.90592,0.95611,0.95546,0.96159,0.96855,0.96035,0.96632,0.96711,0.96892
roc_auc,80,0.54179,0.79158,0.89964,0.96568,0.9721,0.97939,0.97708,0.97513,0.98315,0.97974,0.98358
roc_auc,81,0.57466,0.74517,0.89916,0.94615,0.94773,0.94173,0.94269,0.93579,0.94349,0.9396,0.94341
roc_auc,82,0.6042,0.74188,0.88515,0.91673,0.92483,0.92568,0.92696,0.92176,0.92258,0.92186,0.91797
roc_auc,83,0.54126,0.80714,0.92087,0.95576,0.95556,0.96007,0.95715,0.95321,0.95185,0.95673,0.95326
roc_auc,84,0.58935,0.76561,0.91034,0.95264,0.96232,0.96455,0.96849,0.96851,0.96838,0.97059,0.96242
roc_auc,85,0.58453,0.7985,0.9119,0.95407,0.95733,0.97463,0.97623,0.9723,0.97202,0.96999,0.97197
roc_auc,86,0.55352,0.78924,0.88372,0.91608,0.90107,0.90315,0.89353,0.89613,0.90144,0.89888,0.89936
roc_auc,87,0.56809,0.75467,0.91418,0.9462,0.94292,0.95413,0.95455,0.95261,0.95346,0.95537,0.95445
roc_auc,88,0.62867,0.82718,0.91924,0.96467,0.96751,0.96731,0.97137,0.96254,0.96949,0.96136,0.96377
roc_auc,89,0.58478,0.68821,0.86015,0.91902,0.92669,0.94113,0.9402,0.93913,0.93998,0.93883,0.93885
roc_auc,90,0.5868,0.8313,0.94094,0.95938,0.97021,0.972,0.97839,0.977,0.97232,0.96967,0.97611
roc_auc,91,0.57169,0.76226,0.89542,0.94458,0.94005,0.94109,0.93742,0.93499,0.94245,0.94141,0.94136
roc_auc,92,0.59345,0.82861,0.88961,0.92749,0.92817,0.92606,0.92466,0.92679,0.92699,0.92203,0.91919
roc_auc,93,0.5267,0.74309,0.90062,0.93296,0.93629,0.94141,0.94061,0.94542,0.94133,0.93757,0.93529
roc_auc,94,0.60455,0.75859,0.91784,0.95128,0.94919,0.95559,0.95041,0.94714,0.95398,0.95475,0.95155
roc_auc,95,0.57824,0.75926,0.87504,0.94905,0.95368,0.957,0.96042,0.95735,0.95928,0.95757,0.9681
roc_auc,96,0.55738,0.7987,0.89801,0.94008,0.94221,0.93807,0.93456,0.93674,0.93677,0.93885,0.94231
roc_auc,97,0.59253,0.80038,0.91426,0.95419,0.95735,0.9635,0.95938,0.96708,0.95933,0.96056,0.95585
roc_auc,98,0.54017,0.78235,0.91162,0.95103,0.95172,0.96218,0.96141,0.95708,0.9631,0.96012,0.96235
roc_auc,99,0.60063,0.73113,0.8939,0.95123,0.95918,0.95685,0.96335,0.96538,0.96394,0.96166,0.96164
